,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
444,"@keinverzicht_ Ich versuch so wenig wie möglich verpacktes Fleisch zu kaufen, im Rahmen der Möglichkeiten. 
Am lieb… https://t.co/jTQtvhhvr1"," _                           ö                                  ,                ö           . 
       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
445,"Heute ist die Lärmempfindlichkeit wieder extrem😔

Die Hunde kläffen wie am Spieß und das Urlaubskind poltert schon… https://t.co/XhgLFdWCaR","               ä                               😔

            ä                ß                                  …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
446,"In Hof (Bayern) sind es am 10.06.2022 um 19:01Uhr genau 21.4°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
447,@RGewaltlos @sascha_m_k @Umwelthilfe @cem_oezdemir Das ist verframed. Das ist nur ein Bruchteil der Kontrollen - CC… https://t.co/dcoCqT9b0B,   _ _     _                          .                                          -   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
448,"In Hof (Bayern) sind es am 10.06.2022 um 17:56Uhr genau 21.9°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
450,"In Hof (Bayern) sind es am 10.06.2022 um 16:58Uhr genau 22.0°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
451,Was entspannt besser als ein Besuch ein paar süssen Vierbeinern? Dafür gibt es am Sonntag den Tag der offenen Hoftü… https://t.co/imVSsTXuzO,                                              ü                ?    ü                                             ü…      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
452,"@karipf610 Guten Morgen ☀️ am nachmittag😬😁 war zwar sehr früh im Büro, und um 8 schon unterwegs zum Hof, da ich heu… https://t.co/l1skxwpJXQ","                  ☀️              😬😁                 ü      ü  ,                                 ,           …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
453,"In Hof (Bayern) sind es am 10.06.2022 um 16:01Uhr genau 22.5°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
454,"RT @Bauern_Verband: Der #TagdesoffenenHofes ist eröffnet! 

Bundesweit öffnen am 11. und 12. Juni hunderte landwirtschaftliche Betriebe, um…","     #                         ö     ! 

           ö           .       .                                           ,   …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
455,#Ultrakustik kommen zur Fête de la musique! Am 21. Juni spielen sie von 20.30 bis 21 Uhr auf dem Kronenburger Hof.… https://t.co/e6UsL8kKhq,#                        ê                !      .                        .                                      .…      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
456,"In Hof (Bayern) sind es am 10.06.2022 um 15:01Uhr genau 21.1°C, gefühlt sind es 20°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
457,Am 10. Juni 1865 wird in München im Königlichen Hof- und Nationaltheater Wagners Tristan und Isolde unter der Leitu… https://t.co/7MSP2xDl7n,     .                    ü          ö             -                                                               …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
458,"In Hof (Bayern) sind es am 10.06.2022 um 13:57Uhr genau 20.9°C, gefühlt sind es 20°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
459,"In Hof (Bayern) sind es am 10.06.2022 um 13:01Uhr genau 20.4°C, gefühlt sind es 20°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
461,"In Hof (Bayern) sind es am 10.06.2022 um 11:57Uhr genau 19.2°C, gefühlt sind es 19°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
463,Es kann losgehen! Der #TagdesoffenenHofes22 ist eröffnet! Danke an Kuh Karla @BDLandjugend und alle Beteiligten von… https://t.co/zicVrFe5zC,                !     #                           ö     !                                              …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
464,"In Hof (Bayern) sind es am 10.06.2022 um 11:00Uhr genau 17.9°C, gefühlt sind es 17°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
465,"Der #TagdesoffenenHofes ist eröffnet! 

Bundesweit öffnen am 11. und 12. Juni hunderte landwirtschaftliche Betriebe… https://t.co/ZXNCVTMvjE","    #                         ö     ! 

           ö           .       .                                           …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
467,"In Hof (Bayern) sind es am 10.06.2022 um 09:57Uhr genau 17.0°C, gefühlt sind es 16°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
468,"In Hof (Bayern) sind es am 10.06.2022 um 09:01Uhr genau 14.8°C, gefühlt sind es 14°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
469,"@vizsladaddy Grias Di Kristjian , osio hob gestern in Neuötting 3 Damen nach dem Place to be in Altötting gefragt.… https://t.co/xKgsPQDYBB","                     ,                        ö                                         ö             .…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
470,"In Hof (Bayern) sind es am 10.06.2022 um 08:00Uhr genau 13.6°C, gefühlt sind es 13°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
471,"In Hof (Bayern) sind es am 10.06.2022 um 06:56Uhr genau 11.8°C, gefühlt sind es 11°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
472,"RT @antifanordost: Am 30.05. 6 Uhr bemerkten Be­woh­ne­r*in­nen, dass das Müllhaus im Hof der Grünbergerstr. 73 brannte. Die Feuerwehr lösc…","      .  .                   ­   ­  ­ *  ­   ,           ü                    ü          .           .                ö  …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
473,"In Hof (Bayern) sind es am 10.06.2022 um 06:01Uhr genau 10.0°C, gefühlt sind es 10°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
474,"In Hof (Bayern) sind es am 10.06.2022 um 05:00Uhr genau 10.2°C, gefühlt sind es 9°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü             ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
475,"In Hof (Bayern) sind es am 10.06.2022 um 03:56Uhr genau 10.3°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
476,"In Hof (Bayern) sind es am 10.06.2022 um 03:01Uhr genau 10.9°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️                 . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
477,"In Hof (Bayern) sind es am 10.06.2022 um 01:58Uhr genau 11.4°C, gefühlt sind es 11°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
479,"@DrHallinger_vet sind ab morgens 9 Uhr bis Anbruch der Dunkelheit im 150 qm Paradies am Wald unterwegs, wenn der Hu… https://t.co/p0ayNjWSSM"," _                                                                                         ,            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
480,"In Hof (Bayern) sind es am 10.06.2022 um 01:01Uhr genau 12.0°C, gefühlt sind es 11°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
481,"In Hof (Bayern) sind es am 10.06.2022 um 00:00Uhr genau 13.1°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
483,"In Hof (Bayern) sind es am 09.06.2022 um 22:59Uhr genau 14.2°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
484,RT @DanaValentiner: LaBaer in #Hamburg. Riesige Vorfreude und herzliche Einladung zur Veranstaltung der Wissenschaftsakademie am 17. Juni 2…,           #       .                                                                                            .       …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
485,"Bingenheim (red). Der VdK Ortsverband Bingenheim feiert am Sonntag, 12. Juni, ab 10.30 Uhr sein traditionelles Gril… https://t.co/NcmBjmtegh","           (   ).                                                 ,   .     ,      .                               …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
486,"In Hof (Bayern) sind es am 09.06.2022 um 22:00Uhr genau 14.6°C, gefühlt sind es 14°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
487,@Skrymir2 Nein aber ein paar Wildtauben am Hof,                                       ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
488,"In Hof (Bayern) sind es am 09.06.2022 um 20:56Uhr genau 14.8°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
489,"RT @RhodeliaRosea: #TagderWeinbergschnecke  #kleinekunstklasse

Samuel Snail war auf Freiersfüßen aber konnte sich nicht entscheiden. Molly…"," #                        #                 

                             üß                                     .      …",0.0,0.0,neutral,0.0,1.0,0.0,0.0
490,"In Hof (Bayern) sind es am 09.06.2022 um 19:59Uhr genau 17.2°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
491,"In Hof (Bayern) sind es am 09.06.2022 um 19:00Uhr genau 17.5°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
492,Frische Gleidinger Erdbeeren direkt vom Feld bekommt ihr jetzt auch als Smoothie 🍓🍎🍓Unwiderstehlich lecker und vita… https://t.co/8OO4LaqkF7,                                                                                 🍓🍎🍓                               …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
494,"In Hof (Bayern) sind es am 09.06.2022 um 17:56Uhr genau 18.0°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
495,LaBaer in #Hamburg. Riesige Vorfreude und herzliche Einladung zur Veranstaltung der Wissenschaftsakademie am 17. Ju… https://t.co/S7dy3h7RN7,          #       .                                                                                            .   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
497,Jetzt ist Matjes-Zeit im Marschachter Hof in #Marschacht am #Elberadweg. https://t.co/EORUgqcFW6,                -                            #              #          .      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
498,"@UrsulaLenk @Renard67778593 Die Wöt is kla! Ich machte in der Zentrale am Hof Dienst, ging immer vorbei und habe mi… https://t.co/w1CwDsanrN","                 ö        !                                         ,                              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
499,@spaetzle26 Ist direkt beim Hof am Hang. Position liegend/kniend.😅,                               .                 /      .😅,0.0,0.0,neutral,0.0,1.0,0.0,0.0
500,"@UlrikeDesi @Mom_and_Paul @GayBaumann Also Zimmer ist auch abgeschlossen? Nur 1 Stunde am Tag Freigang in Hof? 
Ein… https://t.co/c26iMBqsaP","   _   _                                         ?                                    ? 
   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
501,"In Hof (Bayern) sind es am 09.06.2022 um 16:59Uhr genau 18.1°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
502,"In Hof (Bayern) sind es am 09.06.2022 um 16:01Uhr genau 17.8°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌧  Leichter Regenschauer. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌧                       . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
503,#Recht und #Daten. Wahrheitsfindung in Zeiten von #FakeNews und #AlternativeFacts: Diskussion mit + Keynote von Bun… https://t.co/nz3GtsjO22,#          #     .                                #             #                :                +                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
504,"In Hof (Bayern) sind es am 09.06.2022 um 14:57Uhr genau 18.1°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
505,"@AnkeSchneiker @Kachelmann 16 Jahre her, meine Große beim Spielen im KiGa Hof gestürzt. Riesige Schürfwunde am Knie… https://t.co/2ZrBiSWjrY","                ,          ß                               ü   .            ü               …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
506,"In Hof (Bayern) sind es am 09.06.2022 um 13:59Uhr genau 17.2°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
507,RT @RenaKirchner52: Ausstellung #AugustsAfrika auf Schloss #Moritzburg mit Interventionen zu #Rassismus am sächsischen Hof. Mehr dazu bei @…,             #                          #                                 #              ä             .               @…,0.0,0.0,neutral,0.0,1.0,0.0,0.0
509,"In Hof (Bayern) sind es am 09.06.2022 um 12:58Uhr genau 17.1°C, gefühlt sind es 16°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
510,"@Wrdlbrmpfd_Wrdl @winkelsdorf Ich hab zwei kleine Balkonkraftwerke, die decken den kompletten Strombedarf am Tag fü… https://t.co/e9qDrvc6eH"," _                                           ,                                               ü…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
511,"In Hof (Bayern) sind es am 09.06.2022 um 12:00Uhr genau 16.9°C, gefühlt sind es 16°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
514,"In Hof (Bayern) sind es am 09.06.2022 um 11:01Uhr genau 16.1°C, gefühlt sind es 16°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
516,Am 31. Mai 2022 hat das zweite Treffen des N-Forums Hessen – ein Austauschforum zu Nachhaltigkeitsthemen – auf dem… https://t.co/kbpDwMVTOw,     .                                      -              –                                             –        …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
517,"@kulturbolschewi Geht 5 Tage. 

09.-13.11.2022, Mittwoch bis Sonntag. Sie könnten also bequem mit dem Wrrrummmm am… https://t.co/flAKj8odFM","             . 

  .-  .  .    ,                     .      ö                                      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
518,Ausstellung #AugustsAfrika auf Schloss #Moritzburg mit Interventionen zu #Rassismus am sächsischen Hof. Mehr dazu b… https://t.co/CQV7zS2FYu,            #                          #                                 #              ä             .            …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
519,"In Hof (Bayern) sind es am 09.06.2022 um 10:00Uhr genau 15.1°C, gefühlt sind es 15°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
520,RT @magdalena_baran: Auf keinen Fall solltet ihr den Impulsvortrag von @FemSista am Freitagnachmittag im Hof 1 des Alten AKHs verpassen! ✊🔥,                                                                                                           ! ✊🔥,0.0,0.0,neutral,0.0,1.0,0.0,0.0
521,Auf keinen Fall solltet ihr den Impulsvortrag von @FemSista am Freitagnachmittag im Hof 1 des Alten AKHs verpassen! ✊🔥,                                                                                                          ! ✊🔥,0.0,0.0,neutral,0.0,1.0,0.0,0.0
522,"RT @SAW_Leipzig: Aktuell erschienen: Band 16 des Gottsched-Briefwechsels. Mehr dazu und zu Gottscheds Bemühungen, am Wiener Hof zu beeindru…","                   :                      -             .                                ü      ,                          …",-0.25,1.0,neutral,0.0,0.0,0.0,0.0
523,"In Hof (Bayern) sind es am 09.06.2022 um 08:57Uhr genau 14.7°C, gefühlt sind es 14°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
524,In #Hof fand am vergangenen Pfingstwochenende unter dem Motto „Dialog überwindet Grenzen“ der 72. Sudetendeutsche T… https://t.co/Yv9Ylqtyn1,   #                                                          „       ü                 “       .                  …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
526,@schlabonski Kann man sich erklären warum die den nicht nutzen? Ev. bequemer für die wenn du mit deinem LKW an die… https://t.co/xwFXih6LGN,                    ä                              ?   .           ü                                   …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
528,"In Hof (Bayern) sind es am 09.06.2022 um 07:58Uhr genau 14.2°C, gefühlt sind es 14°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
532,@doper1984 @ArminRohde Mein Fleisch kommt ausschließlich vom Bauernhof meiner Freundin. Dort leben die Tiere in Mut… https://t.co/YTqW2QPwF8,                                    ß                                  .                            …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
533,"In Hof (Bayern) sind es am 09.06.2022 um 07:00Uhr genau 13.3°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
534,"In Hof (Bayern) sind es am 09.06.2022 um 06:01Uhr genau 13.3°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
535,"In Hof (Bayern) sind es am 09.06.2022 um 04:59Uhr genau 13.3°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
536,"In Hof (Bayern) sind es am 09.06.2022 um 03:57Uhr genau 13.4°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌧  Leichter Regen. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌧                . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
537,"In Hof (Bayern) sind es am 09.06.2022 um 03:01Uhr genau 13.6°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
538,"In Hof (Bayern) sind es am 09.06.2022 um 02:01Uhr genau 13.8°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌧  Leichter Regen. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌧                . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
539,"In Hof (Bayern) sind es am 09.06.2022 um 00:59Uhr genau 14.0°C, gefühlt sind es 14°C. Aktuelles Wetter: 🌧  Leichter Regen. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌧                . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
540,"In Hof (Bayern) sind es am 09.06.2022 um 00:01Uhr genau 14.3°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
541,"In Hof (Bayern) sind es am 08.06.2022 um 22:56Uhr genau 16.4°C, gefühlt sind es 16°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
543,"@kommtausmPott Bin am Hof groß geworden. Die Schweine waren immer die liebsten und klügsten Tiere. Sehr sozial, seh… https://t.co/Le1Be1i0xe","                ß         .                                             ü           .            ,    …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
544,RT @Lysarion1970: @fritzfelgentreu @Wachter__M Wenn wir parallel  in D das alte Material einsatzfähig machen und die Ukrainer daran ausbild…,    __                                                    ä                                         …,0.0,0.0,neutral,0.0,1.0,0.0,0.0
545,"In Hof (Bayern) sind es am 08.06.2022 um 21:57Uhr genau 16.5°C, gefühlt sind es 16°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
546,"RT @GeschichteFM: Ein griechischer Abenteurer, französische Ambitionen und ein siamesisches Königreich: wir sprechen in dieser Woche über K…","                            ,      ö                                        ö        :                              ü     …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
547,@ninitwentynine oh noo omg das wusste ich nicht oapjrlwhe sorry 😭 jtz komme ich so rude rüber also der ausschnitt v… https://t.co/3cvdZSbOLR,                                                  😭                        ü                         …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
548,"In Hof (Bayern) sind es am 08.06.2022 um 20:57Uhr genau 17.6°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
549,"C'est fini: Alle ausgeflogen aus dem #AmselNest, 2 von 5 Küken werden jetzt am Boden betreut, höre sie noch manchma… https://t.co/kucVdP4Mmc"," '        :                          #         ,          ü                                 ,  ö                   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
550,"In Hof (Bayern) sind es am 08.06.2022 um 20:01Uhr genau 19.6°C, gefühlt sind es 19°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
551,"@Klabautervibe es gab keine. Die Raucher hatten einfach eine Ecke. Am Anfang meiner Schulzeit auf dem Hof, später q… https://t.co/KUGYNUfyMn","              .                                     .                                       ,   ä     …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
552,"Aktuell erschienen: Band 16 des Gottsched-Briefwechsels. Mehr dazu und zu Gottscheds Bemühungen, am Wiener Hof zu b… https://t.co/ow8QsjOlXc","                  :                      -             .                                ü      ,                   …      :// .  /          ",-0.25,1.0,neutral,0.0,1.0,0.0,0.0
553,"VIDEO | ""Kitchen on the run"": Integration am Küchenherd erneut in Hof https://t.co/vTFtcjYu8i #franken https://t.co/jvw7zDN5wp","      | ""                  "":                 ü                            :// .  /           #             :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
554,"In Hof (Bayern) sind es am 08.06.2022 um 18:58Uhr genau 21.5°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
555,"In Hof (Bayern) sind es am 08.06.2022 um 17:56Uhr genau 21.0°C, gefühlt sind es 21°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
556,Weißstörche am Prickings Hof https://t.co/bZbbfsYoFq via @YouTube,   ß  ö                           :// .  /                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
557,"Am Wochenende ist der #TagDesOffenenHofes! 🐴🌾🚜
Guckt doch einfach mal, wo bei euch in der Nähe ein Hof seine Tore ö… https://t.co/KpHMf4ksBU","                      #                  ! 🐴🌾🚜
                      ,                     ä                      ö…      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
